influencer_id,influencer_name,follower_id,follower_name,action,dynamic_influence
574772,AC/DC,259800,Saxon,1,0.4747719646507912
748773,Amos Milburn,137494,Fats Domino,1,0.47470118773797954
38490,The Band,632233,Eric Church,1,0.4745033230108204
796734,Elton John,312890,Justin Timberlake,1,0.4743912523764336
295415,Richard Pryor,644216,David Cross,1,0.474379918885606
295415,Richard Pryor,142208,Eddie Murphy,1,0.474379918885606
112462,Cream,625739,Stevie Ray Vaughan,1,0.4742892549966805
548338,Cannonball Adderley,71970,The J.B.'s,1,0.4742419048089267
548338,Cannonball Adderley,21747,Chuck Mangione,1,0.4742419048089267
45057,The Louvin Brothers,146354,The Del McCoury Band,1,0.4742235545529236
45057,The Louvin Brothers,96944,Chris Hillman,1,0.4742235545529236
479028,Anita O'Day,106987,"Lambert, Hendricks & Ross",1,0.4740784953160561
661524,Donna Summer,586319,MÃ³nica Naranjo,1,0.4739804679071442
390390,Ohio Players,89058,Billy Ocean,1,0.47396827915571954
92942,Chic,136124,The Crystal Method,1,0.4737959869300995
92942,Chic,667669,Daft Punk,1,0.4737959869300995
824599,Little Walter,28166,Slim Harpo,1,0.4737544794393258
140499,Cocteau Twins,255051,RÃ³isÃ­n Murphy,1,0.4737509895847191
140499,Cocteau Twins,745318,Pale Saints,1,0.4737509895847191
172612,Eddie Palmieri,295756,Santana,1,0.47370341139315425
169526,Frankie Paul,130418,Spragga Benz,1,0.4735821225348322
81194,"Bobby ""Blue"" Bland",149515,Joe Cocker,1,0.473412383146151
204386,James Taylor,166785,Dan Fogelberg,1,0.47339369266708115
204386,James Taylor,936190,Stevie Nicks,1,0.47339369266708115
204386,James Taylor,812877,Deep Blue Something,1,0.47339369266708115
204386,James Taylor,81832,Kenny Loggins,1,0.47339369266708115
208076,Luther Vandross,935330,Toni Braxton,1,0.47320794987668147
208076,Luther Vandross,262794,Hootie & the Blowfish,1,0.47320794987668147
899530,The Smiths,771388,Black Rebel Motorcycle Club,1,0.47317799734136273
899530,The Smiths,797431,Elastica,1,0.47317799734136273
477875,The Supremes,149044,Barry White,1,0.4731403397424843
477875,The Supremes,299882,Karen Dalton,1,0.4731403397424843
477875,The Supremes,311674,Vanilla Fudge,1,0.4731403397424843
28166,Slim Harpo,925181,Them,1,0.4730877273332129
239921,Depeche Mode,919525,The Sugarcubes,1,0.4730522062301268
239921,Depeche Mode,852810,Pop Will Eat Itself,1,0.4730522062301268
186734,Freddie King,169856,Luther Allison,1,0.472948032624165
944084,George Strait,68551,Kenny Chesney,1,0.47285479224631655
597736,Morcheeba,696668,Zero 7,1,0.47277751507413296
150629,Ã‰dith Piaf,585249,Annie Lennox,1,0.4725637477615954
150629,Ã‰dith Piaf,215997,Carla Bruni,1,0.4725637477615954
150629,Ã‰dith Piaf,161920,Grace Jones,1,0.4725637477615954
84209,Kiss,5441,Pantera,1,0.4725508939971804
888730,Odetta,46794,Ani DiFranco,1,0.4725009303489739
528221,Dave Van Ronk,66915,Bob Dylan,1,0.47250014773222887
755156,Sonic Youth,188190,Unwound,1,0.47244033623036624
148305,Fred Hammond,590483,Third Day,1,0.47243081370762025
22124,Slayer,741746,Sepultura,1,0.4722841073295954
22124,Slayer,671204,Within Temptation,1,0.47228410732959536
22124,Slayer,155091,Every Time I Die,1,0.47228410732959536
137390,The Cure,194246,Garbage,1,0.47217562958744613
137390,The Cure,94861,Kings of Convenience,1,0.47217562958744613
16944,Alpha Blondy,487357,Anthony B,1,0.4721405128545704
303506,Usher,3455720,Chris Lane,1,0.4719816924643388
303506,Usher,1545319,Jeremih,1,0.47198169246433874
677781,Wilson Pickett,293896,Rod Stewart,1,0.4719419445097435
201760,George Benson,320845,Peter Frampton,1,0.4718801529813555
923432,The Wailers,66395,The Congos,1,0.47186214556972156
413524,The Police,475650,The Outfield,1,0.4718286116761255
413524,The Police,220403,Hombres G,1,0.4718286116761255
13511,Sister Rosetta Tharpe,299882,Karen Dalton,1,0.4717721362307263
98465,Iron Maiden,18691,Paradise Lost,1,0.4715083285034214
98465,Iron Maiden,230845,Death Angel,1,0.47150832850342134
98465,Iron Maiden,335302,Mayhem,1,0.47150832850342134
98465,Iron Maiden,957340,Helloween,1,0.47150832850342134
98465,Iron Maiden,31324,Sodom,1,0.47150832850342134
131581,"Crosby, Stills & Nash",955936,Henry Gross,1,0.4715055166182371
944084,George Strait,732652,Kellie Pickler,1,0.4714086009315859
130115,Jackson C. Frank,196969,John Martyn,1,0.4713999888259302
130115,Jackson C. Frank,359016,Richard Thompson,1,0.4713999888259302
130115,Jackson C. Frank,245019,Sandy Denny,1,0.4713999888259302
227527,Flatt & Scruggs,778568,J.D. Crowe & the New South,1,0.47129697222275624
402872,The Meters,113480,Jaco Pastorius,1,0.47128252537938725
91650,Black Flag,924780,Anti-Flag,1,0.47109161246848996
74134,Ian & Sylvia,768231,Ian Matthews,1,0.4710302503773351
603590,Aswad,540010,Capleton,1,0.47067932461709744
669015,Malvina Reynolds,266160,Pete Seeger,1,0.47056817479662094
101946,Isaac Hayes,944349,Cameo,1,0.47056199713919916
793821,Frankie Knuckles,253232,Junior Vasquez,1,0.4703421579404412
636474,Bunny Wailer,171854,Easy Star All-Stars,1,0.4703020439345812
636474,Bunny Wailer,951374,Damian Marley,1,0.4703020439345812
758999,Boards of Canada,109628,Panda Bear,1,0.47027937480387344
114342,The Doors,308742,Julian Cope,1,0.4702051253618451
652255,Gilberto Gil,195373,CesÃ¡ria Ã‰vora,1,0.4701710732915705
99561,The Incredible String Band,467444,Of Montreal,1,0.4700984897002249
99561,The Incredible String Band,758999,Boards of Canada,1,0.4700984897002249
190946,Lefty Frizzell,791483,Dwight Yoakam,1,0.47006318707677175
295545,Richie Havens,685647,Yes,1,0.47003791284945057
295545,Richie Havens,290072,Roberta Flack,1,0.47003791284945057
802302,Chaka Khan,328824,Rahsaan Patterson,1,0.47003420930166695
219203,U2,75591,The Corrs,1,0.47001638592202155
219203,U2,780955,Aqualung,1,0.47001638592202155
219203,U2,834108,Sarah McLachlan,1,0.4700163859220215
183858,Gary Numan,856451,Naked Eyes,1,0.470007505470264
183858,Gary Numan,566918,The The,1,0.4700075054702639
183858,Gary Numan,567570,Thompson Twins,1,0.4700075054702639
604852,Aerosmith,289058,Saigon Kick,1,0.4699951363708575
604852,Aerosmith,305468,Lita Ford,1,0.4699951363708575
135273,"Earth, Wind & Fire",255887,Level 42,1,0.46997712539910813
325459,R.E.M.,784814,The Cranberries,1,0.4697429443318676
325459,R.E.M.,943827,Cake,1,0.4697429443318676
858827,Queen,164686,Ben Folds Five,1,0.4697186490997028
858827,Queen,545074,George Michael,1,0.46971864909970273
858827,Queen,125561,Cinderella,1,0.46971864909970273
611102,Albert Collins,347639,Jimmie Vaughan,1,0.46964840215604786
745584,Steel Pulse,138063,Barrington Levy,1,0.4696382773252429
582313,The Zombies,135032,The Beau Brummels,1,0.469587311603484
582313,The Zombies,304401,Procol Harum,1,0.469587311603484
44764,Blondie,415239,The Primitives,1,0.4695734383769877
78044,Bill Withers,2921660,Jetta,1,0.46951293647934034
78044,Bill Withers,960874,Will Downing,1,0.46951293647934034
246611,Judas Priest,535892,Magnus Karlsson,1,0.4694666261170111
246611,Judas Priest,556199,HammerFall,1,0.4694666261170111
38490,The Band,201668,Drive-By Truckers,1,0.46927830557505484
988440,Grateful Dead,411745,The Radiators,1,0.46927210873946046
988440,Grateful Dead,325443,Petra,1,0.46927210873946046
290072,Roberta Flack,572579,Anita Baker,1,0.4692034778389438
286561,Robert Earl Keen,57577,Bleu Edmondson,1,0.469121128227662
396372,Max Roach,212200,Jon Hendricks,1,0.46907337036481755
165011,Dionne Warwick,940831,Captain & Tennille,1,0.46906734141933454
530745,Bruce Springsteen,128495,Counting Crows,1,0.46904595828472334
530745,Bruce Springsteen,585896,The Wallflowers,1,0.46904595828472334
51992,Big Star,61172,The Cars,1,0.46886000074232065
51992,Big Star,485191,The Pastels,1,0.46886000074232065
51992,Big Star,388972,Material Issue,1,0.46886000074232065
796734,Elton John,746302,Train,1,0.46883832169123846
137390,The Cure,318085,Panic! At the Disco,1,0.46883499303570814
98189,Kitty Wells,35464,Maria Muldaur,1,0.46882154642367496
98189,Kitty Wells,136640,Tammy Wynette,1,0.46882154642367496
237205,Madonna,86927,Kelly Clarkson,1,0.46880353915311185
899530,The Smiths,775877,Coldplay,1,0.4687011950765578
84209,Kiss,816844,Hinder,1,0.4686381288869718
256349,Peggy Lee,255210,Diana Krall,1,0.46862154267999007
256349,Peggy Lee,809900,Jane Monheit,1,0.46862154267999007
944084,George Strait,81619,Keith Urban,1,0.46859797754797483
944084,George Strait,522768,Brooks & Dunn,1,0.46859797754797483
743929,Stan Kenton,228087,Zoot Sims,1,0.46858957827264025
743929,Stan Kenton,636382,Bud Shank,1,0.46858957827264025
674332,Herb Alpert,51909,Carpenters,1,0.4685566224334009
960674,Wynonie Harris,343396,Roy Brown,1,0.4684297152884749
960674,Wynonie Harris,309328,Percy Mayfield,1,0.4684297152884749
924232,Sun Ra,182598,MC5,1,0.46841185900129
924232,Sun Ra,562304,The Stooges,1,0.46841185900129
924232,Sun Ra,957296,Herbie Hancock,1,0.46841185900129
99561,The Incredible String Band,818702,Grizzly Bear,1,0.4683524862263378
192382,Deep Purple,803544,Dream Theater,1,0.46829538900084594
94210,Chet Baker,543055,Georgie Fame,1,0.4680686307249338
852007,Roy Orbison,560208,Harry Nilsson,1,0.46800813547088277
208076,Luther Vandross,820434,Whitney Houston,1,0.46800554684209006
409954,Ray Price,66429,Bobby Bare,1,0.46796182205162085
290812,Joy Division,15694,Teenage Fanclub,1,0.4675991473652537
290812,Joy Division,36521,Smashing Pumpkins,1,0.4675991473652537
894956,Otis Rush,679219,Dave Alvin,1,0.4675410964392105
396676,Randy Travis,283405,Mark Chesnutt,1,0.46748744292116634
137390,The Cure,131038,Spoon,1,0.4672184942495972
227527,Flatt & Scruggs,286662,Sam Bush,1,0.4671492364306932
227527,Flatt & Scruggs,234488,Del McCoury,1,0.4671492364306932
227527,Flatt & Scruggs,472735,Rhonda Vincent,1,0.4671492364306932
143494,The Dubliners,489876,The Pogues,1,0.4671203021780175
45057,The Louvin Brothers,671156,Hazel Dickens,1,0.4670865166425357
847735,Marlene Dietrich,233035,Debbie Reynolds,1,0.467085340338047
530745,Bruce Springsteen,817754,Ween,1,0.4670369344896986
376204,Mary J. Blige,210991,Destiny's Child,1,0.4670157016146863
376204,Mary J. Blige,1878899,P!nk,1,0.4670157016146863
376204,Mary J. Blige,532610,Chrisette Michele,1,0.46701570161468625
894335,The Platters,200882,Gene Pitney,1,0.4665641888658805
243527,Weather Report,22020,Tribal Tech,1,0.46654859874388394
206967,Erroll Garner,127369,Ahmad Jamal,1,0.4664739391375114
302765,Prince Far I,896965,Mikey Dread,1,0.46647226391511115
279337,Sade,332257,Neneh Cherry,1,0.46640972050046603
279337,Sade,246127,Les Nubians,1,0.46640972050046603
91650,Black Flag,339577,Meat Puppets,1,0.4661757673428241
31685,Paul Simon,137401,The Cyrkle,1,0.4658969038551601
290812,Joy Division,804516,Doves,1,0.4657933296776245
755156,Sonic Youth,687487,Yo La Tengo,1,0.4657425705166528
798248,Garth Brooks,868174,Rascal Flatts,1,0.46573855643346784
798248,Garth Brooks,161808,Shania Twain,1,0.46573855643346784
191429,Magic Sam,806523,"Luther ""Guitar Junior"" Johnson",1,0.4656977378546115
5882,T. Rex,567570,Thompson Twins,1,0.4655983242351356
673621,ManÃ¡,487534,Molotov,1,0.4655916920600884
824022,Little Richard,627026,Amy Winehouse,1,0.465563643559307
55128,Bo Diddley,117001,Barrett Strong,1,0.46548707379267357
102050,The Kingston Trio,811622,John Denver,1,0.4654709405398182
115733,J.B. Lenoir,186734,Freddie King,1,0.46525358428088254
115733,J.B. Lenoir,577235,The Staple Singers,1,0.46525358428088254
345734,Rosemary Clooney,366407,Nancy Sinatra,1,0.4651768219948155
769876,Little Jimmy Scott,582253,Aaron Neville,1,0.46503061186252437
815575,Lena Horne,368367,Nancy Wilson,1,0.4650020040374046
84209,Kiss,1098,Soundgarden,1,0.4649148284608981
677781,Wilson Pickett,573391,Paolo Nutini,1,0.4648993644734366
858827,Queen,139908,The Cult,1,0.46481713085888376
238495,John Mayall,75100,Bad Company,1,0.4648090208820163
745964,The Allman Brothers Band,170369,Lynyrd Skynyrd,1,0.46464855768871594
745964,The Allman Brothers Band,185615,Gary Stewart,1,0.46464855768871594
745964,The Allman Brothers Band,119058,Confederate Railroad,1,0.46464855768871594
131650,Talking Heads,511041,Aterciopelados,1,0.4645648070962616
899530,The Smiths,620056,Bright Eyes,1,0.46446664376412455
899530,The Smiths,96576,Interpol,1,0.46446664376412455
38490,The Band,246169,Whiskeytown,1,0.46440245302764893
92942,Chic,918600,The Style Council,1,0.4644018822092849
182598,MC5,570825,The Modern Lovers,1,0.46439681588816994
182598,MC5,322642,Jello Biafra,1,0.46439681588816994
112462,Cream,86250,Wolfmother,1,0.4642852226129525
28166,Slim Harpo,20050,Ten Years After,1,0.4642779440298299
75295,Ken Boothe,745584,Steel Pulse,1,0.46424482958427044
343396,Roy Brown,55128,Bo Diddley,1,0.46420579630594283
290812,Joy Division,12972,TV on the Radio,1,0.4640295196637071
52900,The Lovin' Spoonful,147635,Carly Simon,1,0.46393269232380985
758194,Beny MorÃ©,891907,Orchestra Baobab,1,0.4638345729600901
91650,Black Flag,691371,Avenged Sevenfold,1,0.4638278745730208
91650,Black Flag,947752,Hank Williams III,1,0.4638278745730208
895136,Pixies,185383,French Kicks,1,0.4637602266325452
895136,Pixies,46527,Blonde Redhead,1,0.4637602266325451
895136,Pixies,483563,The Verve Pipe,1,0.4637602266325451
895136,Pixies,414889,The Presidents of the United States of America,1,0.4637602266325451
895136,Pixies,545726,Guided by Voices,1,0.4637602266325451
895136,Pixies,680476,Hole,1,0.4637602266325451
895136,Pixies,832507,Rocket from the Crypt,1,0.4637602266325451
895136,Pixies,755496,Silver Jews,1,0.4637602266325451
796734,Elton John,675710,Marc Cohn,1,0.4636756847051622
78044,Bill Withers,3379291,HONNE,1,0.4635585425968322
78044,Bill Withers,15856,Aloe Blacc,1,0.4635585425968322
934069,Brenda Lee,321321,Lulu,1,0.4633864668751077
934069,Brenda Lee,337271,Jessi Colter,1,0.4633864668751077
99561,The Incredible String Band,919603,Animal Collective,1,0.4633442555227181
894956,Otis Rush,830425,Robert Cray,1,0.463332117606731
303506,Usher,312890,Justin Timberlake,1,0.4633149349656954
296024,RubÃ©n Blades,807428,VÃ­ctor Manuelle,1,0.4632954785496826
6334,Tony Bennett,949259,"Harry Connick, Jr.",1,0.4632914300747103
402872,The Meters,411745,The Radiators,1,0.4632131683385743
530745,Bruce Springsteen,746302,Train,1,0.46316982547421764
765585,Baden Powell,798543,EdÃº Lobo,1,0.46299716231339383
777210,Kool & the Gang,891911,Midnight Star,1,0.4629340448475347
98465,Iron Maiden,141681,Dokken,1,0.46285026314416255
238495,John Mayall,187478,Eric Clapton,1,0.46281814479279676
941579,Buck Owens,174122,Lyle Lovett,1,0.4627843608987503
326249,Radiohead,2577980,Young the Giant,1,0.46277819535123543
326249,Radiohead,643682,Burial,1,0.46277819535123543
81194,"Bobby ""Blue"" Bland",819983,Johnny Winter,1,0.4627716896700382
219203,U2,855034,Powderfinger,1,0.46276922689063116
219203,U2,954964,Manic Street Preachers,1,0.46276922689063116
219203,U2,158656,Taking Back Sunday,1,0.46276922689063116
219203,U2,639056,Bush,1,0.46276922689063116
642542,Burt Bacharach,290072,Roberta Flack,1,0.46260696188171047
137390,The Cure,223861,Bloc Party,1,0.46256892881446143
137390,The Cure,279315,Josh Rouse,1,0.46256892881446143
858827,Queen,954964,Manic Street Preachers,1,0.46247608085741143
130689,Jackson Browne,955936,Henry Gross,1,0.4624533149458492
899530,The Smiths,787579,The Decemberists,1,0.46243331234515234
804476,Charles Aznavour,473652,Michel Berger,1,0.46242302870192353
307461,Van Morrison,284546,Phil Lynott,1,0.46230450204203805
307461,Van Morrison,753685,Soft Machine,1,0.462304502042038
38490,The Band,758453,Blues Traveler,1,0.4620831439570796
822777,Liberace,796734,Elton John,1,0.46202402974127216
802302,Chaka Khan,208774,Janet Jackson,1,0.46195345692799905
6334,Tony Bennett,777054,Kurt Elling,1,0.461918758989888
325443,Petra,782768,Creed,1,0.46182327801946227
177588,Jon Hassell,183139,David Sylvian,1,0.46175412162770013
988440,Grateful Dead,197757,Warren Haynes,1,0.4617517623817393
677781,Wilson Pickett,17877,Terence Trent D'Arby,1,0.46161020740449443
91650,Black Flag,761108,Avail,1,0.4615484278638694
91650,Black Flag,134729,Faith No More,1,0.46154842786386935
91650,Black Flag,806829,Jane's Addiction,1,0.46154842786386935
91650,Black Flag,222927,Uncle Tupelo,1,0.46154842786386935
91650,Black Flag,219483,Dinosaur Jr.,1,0.46154842786386935
114342,The Doors,809266,Ultravox,1,0.4614490215289925
114342,The Doors,290812,Joy Division,1,0.4614490215289925
114342,The Doors,748222,Siouxsie and the Banshees,1,0.4614490215289925
58549,Elvis Costello,251361,Dexys Midnight Runners,1,0.46142227546289266
346637,Roy Eldridge,276917,Howard McGhee,1,0.4614025639717071
186734,Freddie King,760154,Blind Faith,1,0.4613289658843259
112462,Cream,956088,Marah,1,0.46122692404119164
772526,Irma Thomas,812040,Jean Knight,1,0.4611722651830973
240865,Jeff Beck,933568,Tommy Bolin,1,0.4610506846313695
611102,Albert Collins,238495,John Mayall,1,0.4610244896694013
824599,Little Walter,541125,Gerry & the Pacemakers,1,0.46078363885211404
40225,Gladys Knight,133957,Jamelia,1,0.4607675148635637
40225,Gladys Knight,921002,Ann Peebles,1,0.4607675148635637
40225,Gladys Knight,680522,Yaz,1,0.4607675148635637
135273,"Earth, Wind & Fire",628684,The Brand New Heavies,1,0.46065873846849453
894956,Otis Rush,894465,The Rolling Stones,1,0.4606551476646269
409954,Ray Price,471156,Mickey Gilley,1,0.46046247376631216
774588,Kris Kristofferson,179105,Fred Eaglesmith,1,0.4603100966016007
774588,Kris Kristofferson,812046,John Hiatt,1,0.4603100966016007
774588,Kris Kristofferson,616664,Todd Snider,1,0.4603100966016007
774588,Kris Kristofferson,294085,Rodney Crowell,1,0.4603100966016007
325459,R.E.M.,753833,Son Volt,1,0.46021426635365725
858827,Queen,476425,Mika,1,0.4602032774353616
477875,The Supremes,28772,The 5th Dimension,1,0.4601863135780416
804289,Lynn Anderson,738674,Donna Fargo,1,0.4600846787182746
796734,Elton John,186185,CÃ©line Dion,1,0.4600323066265284
684920,Dave Grusin,190888,Jeff Lorber,1,0.46000106899375887
5953,Alice Cooper,588508,Ace Frehley,1,0.45999528161690384
5953,Alice Cooper,1043986,Death,1,0.45999528161690373
604852,Aerosmith,84814,Billy Squier,1,0.4599382596242394
376204,Mary J. Blige,761179,BeyoncÃ©,1,0.45953151543522053
755156,Sonic Youth,680476,Hole,1,0.4595054753389926
755156,Sonic Youth,751604,Slint,1,0.4595054753389926
755156,Sonic Youth,46527,Blonde Redhead,1,0.4595054753389926
755156,Sonic Youth,65590,The Flaming Lips,1,0.4595054753389926
131650,Talking Heads,148004,Dirty Projectors,1,0.45949455179014304
131650,Talking Heads,833782,Liquid Liquid,1,0.45949455179014304
131650,Talking Heads,990368,Foals,1,0.45949455179014304
131650,Talking Heads,230297,Walk the Moon,1,0.45949455179014304
542549,Gerry Mulligan,646353,George Russell,1,0.4594201048899563
12654,Spinal Tap,141683,The Darkness,1,0.4593377553236452
661524,Donna Summer,38579,Soft Cell,1,0.4592977485860945
936946,Tommy Makem,14724,Paul Brady,1,0.4591121656800578
96379,Boyz II Men,391177,Next,1,0.4590702516585776
20278,Teddy Pendergrass,115544,Christopher Williams,1,0.4589531281254803
20278,Teddy Pendergrass,193025,Gregory Abbott,1,0.4589531281254803
796734,Elton John,174752,Eels,1,0.458858043996906
798248,Garth Brooks,610880,Brad Paisley,1,0.45878854680233827
798248,Garth Brooks,861252,Carrie Underwood,1,0.45878854680233816
39656,Sonny Rollins,589256,Monty Alexander,1,0.45878138208911046
39656,Sonny Rollins,175553,John Coltrane,1,0.45878138208911046
758999,Boards of Canada,818702,Grizzly Bear,1,0.4587258698407643
136640,Tammy Wynette,194063,Lee Ann Womack,1,0.45871483823445636
136640,Tammy Wynette,686560,Wynonna,1,0.45871483823445636
396372,Max Roach,246487,Lenny White,1,0.4586412146664206
165011,Dionne Warwick,234647,Deborah Cox,1,0.4586353198042217
223701,John McLaughlin,162794,Shankar,1,0.4582978029714646
178889,Alton Ellis,93322,King Tubby,1,0.45823461967745366
137390,The Cure,665908,Good Charlotte,1,0.45819532412100517
138699,Frank Zappa,582419,Subhumans,1,0.4581871831049829
138699,Frank Zappa,503913,Mountain,1,0.45818718310498285
802302,Chaka Khan,757093,Syleena Johnson,1,0.4581870485103611
71209,Leonard Cohen,2043318,Kevin Morby,1,0.45816992172106114
5882,T. Rex,94126,Bow Wow Wow,1,0.4581368523159366
673621,ManÃ¡,245250,Juanes,1,0.4581303264251806
673621,ManÃ¡,522430,Camila,1,0.4581303264251806
84209,Kiss,14757,Trans-Siberian Orchestra,1,0.4579771109564642
84209,Kiss,791734,Coal Chamber,1,0.4579771109564642
311680,Luis Miguel,6860,Alicia Villarreal,1,0.4579304549508143
813392,Dean Martin,131603,Squirrel Nut Zippers,1,0.4579186778419101
895136,Pixies,7920,Alice in Chains,1,0.4578787889939617
895136,Pixies,752314,Pavement,1,0.4578787889939617
46699,The Everly Brothers,211146,David Lindley,1,0.4577714258519001
46699,The Everly Brothers,127451,Jackie DeShannon,1,0.4577714258519
22124,Slayer,39406,Soilwork,1,0.45772154991812947
22124,Slayer,100473,L7,1,0.45772154991812947
22124,Slayer,781350,Lamb of God,1,0.45772154991812947
74970,Bob Wills,477954,Moe Bandy,1,0.45771304751331193
842802,Peter Gabriel,405903,Midnight Oil,1,0.4573950108413206
114342,The Doors,946563,Ghost,1,0.4573879544404825
114342,The Doors,132710,Crime & the City Solution,1,0.4573879544404825
290812,Joy Division,775694,The Futureheads,1,0.4573624826283759
132579,Larry Norman,946560,dc Talk,1,0.4572697684367322
239655,Sandi Patty,108249,Kristin Chenoweth,1,0.45723010667869884
169202,Doc Watson,464348,Old Crow Medicine Show,1,0.45722686678692837
91650,Black Flag,585574,Sum 41,1,0.45718165455913456
101946,Isaac Hayes,387097,El Michels Affair,1,0.4571219660174798
766893,The Isley Brothers,96379,Boyz II Men,1,0.4569954688785253
102050,The Kingston Trio,59293,The Mamas & the Papas,1,0.4568029961327772
899530,The Smiths,489435,The Walkmen,1,0.4566400217062579
899530,The Smiths,13508,Travis,1,0.4566400217062579
70534,Bill Cosby,142208,Eddie Murphy,1,0.456612666877446
38490,The Band,182302,Ray LaMontagne,1,0.45659692810533503
333634,Phil Ochs,379125,Neil Young,1,0.45656769421960647
137494,Fats Domino,678098,Marc Broussard,1,0.45635787673975986
28166,Slim Harpo,346336,Pink Floyd,1,0.4562961524410121
28166,Slim Harpo,842351,Pete Townshend,1,0.4562961524410121
874289,Menudo,166033,Elvis Crespo,1,0.4562642848415001
894335,The Platters,892771,The O'Jays,1,0.45618783717113465
894335,The Platters,569685,The Temptations,1,0.45618783717113465
894335,The Platters,41874,The Beach Boys,1,0.45618783717113465
25462,Tricky,597736,Morcheeba,1,0.4561440577391744
219203,U2,215058,Jars of Clay,1,0.45613817630876935
745964,The Allman Brothers Band,808214,Joe Walsh,1,0.4561164547790532
944084,George Strait,861252,Carrie Underwood,1,0.4559730548638827
858827,Queen,514563,Muse,1,0.45584923078427225
865016,New Edition,676313,Hi-Five,1,0.4558450299103066
865016,New Edition,747200,Troop,1,0.4558450299103066
325459,R.E.M.,15694,Teenage Fanclub,1,0.45581985736033326
227527,Flatt & Scruggs,813910,Leftover Salmon,1,0.4558063918637825
74970,Bob Wills,583959,Willie Nelson,1,0.4557092818330902
81194,"Bobby ""Blue"" Bland",20278,Teddy Pendergrass,1,0.45563623624603694
38490,The Band,574143,moe.,1,0.4555494262163218
38490,The Band,948625,Gomez,1,0.4555494262163218
112462,Cream,270667,Live,1,0.45546871724375004
172612,Eddie Palmieri,296024,RubÃ©n Blades,1,0.4554520852712717
489316,Oscar Peterson,189831,John Taylor,1,0.45543738526690397
608945,Brandy,48903,Blu Cantrell,1,0.4554181759150976
179379,Elvin Jones,803162,Grady Tate,1,0.45530126367384993
592954,Tim McGraw,33481,Andy Griggs,1,0.45529436274551544
592954,Tim McGraw,956675,Darius Rucker,1,0.45529436274551544
282709,Sam & Dave,424296,The Righteous Brothers,1,0.45528935361566614
501407,MotÃ¶rhead,129637,Crass,1,0.4550388072706284
501407,MotÃ¶rhead,925852,Anvil,1,0.4550388072706284
79960,Boston,593772,April Wine,1,0.45484673677362936
815575,Lena Horne,411761,Nina Simone,1,0.4548424863134172
988440,Grateful Dead,52382,The Marshall Tucker Band,1,0.4548024242443417
61044,Bobby Brown,390477,New Kids on the Block,1,0.4547600050571774
396676,Randy Travis,580058,Aaron Tippin,1,0.45468818642478465
802302,Chaka Khan,2750,Total,1,0.45458513341154483
81017,Kitaro,14757,Trans-Siberian Orchestra,1,0.45449970698709335
894956,Otis Rush,812388,Kenny Wayne Shepherd,1,0.4543690264944893
796734,Elton John,235169,Rob Zombie,1,0.4543472075263564
796734,Elton John,290853,Richard Ashcroft,1,0.4543472075263564
45057,The Louvin Brothers,816890,Johnny Cash,1,0.4542982370362375
548338,Cannonball Adderley,944206,"Grover Washington, Jr.",1,0.45428880916272457
548338,Cannonball Adderley,765494,Bobby Watson,1,0.4542888091627245
246885,Johnny Mathis,208076,Luther Vandross,1,0.4542002637924264
137390,The Cure,787428,Evanescence,1,0.45407047940670286
137390,The Cure,771388,Black Rebel Motorcycle Club,1,0.45407047940670286
137390,The Cure,487038,The Rapture,1,0.45407047940670286
13511,Sister Rosetta Tharpe,927555,Aretha Franklin,1,0.4540575789111958
642542,Burt Bacharach,609396,Tom Jones,1,0.4539923501440787
642542,Burt Bacharach,925450,Three Dog Night,1,0.4539923501440787
290072,Roberta Flack,503460,Adele,1,0.45387129231419343
43714,Bee Gees,28772,The 5th Dimension,1,0.45373596401696226
805930,Charlie Christian,202162,Derek Trucks,1,0.4537148837335659
755156,Sonic Youth,752314,Pavement,1,0.45367799673562537
409954,Ray Price,780451,Conway Twitty,1,0.45353253935029747
114342,The Doors,487186,Suicide,1,0.4535158643198883
114342,The Doors,568071,The Stranglers,1,0.4535158643198883
825208,Lightnin' Hopkins,679219,Dave Alvin,1,0.45328481222838163
745584,Steel Pulse,642354,Bushman,1,0.4531934450010212
745584,Steel Pulse,1476233,Tribal Seeds,1,0.4531934450010212
84209,Kiss,41283,Andrew W.K.,1,0.45316903875114556
84209,Kiss,235169,Rob Zombie,1,0.45316903875114556
83013,The Jackson 5,127063,Bell Biv DeVoe,1,0.4531555067454969
2330,Sergio Mendes,51909,Carpenters,1,0.45313714163431046
899530,The Smiths,808336,Ryan Adams,1,0.45301204548627066
231645,Jean Ritchie,781094,The Clancy Brothers,1,0.4529805475403827
242861,Dennis Brown,759668,Beres Hammond,1,0.45294398679995956
9680,Charles Mingus,814036,Davy Graham,1,0.45293081585314815
99561,The Incredible String Band,990366,Fleet Foxes,1,0.452829192557024
858710,Marty Robbins,220946,David Houston,1,0.45280385723480504
78044,Bill Withers,180449,Freddie Jackson,1,0.4527339934713016
98189,Kitty Wells,409968,Reba McEntire,1,0.4526502358123322
923432,The Wailers,52151,Augustus Pablo,1,0.45263370003682246
530745,Bruce Springsteen,898479,The Smithereens,1,0.4526332056179157
530745,Bruce Springsteen,246169,Whiskeytown,1,0.4526332056179156
376204,Mary J. Blige,367188,Rihanna,1,0.4526155918898979
376204,Mary J. Blige,2393563,K. Michelle,1,0.4526155918898979
