influencer_id,influencer_name,year,genre,followers_num,genre_rank,kl_year,kl_genre,width,affinity,strength,static_influence,yanse
2368302,Blitz,1980,Pop/Rock,4,1098,0,1,0.365529289,0.520081733,13.05591584,0.074903128,
467853,Mick Ronson,1960,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.518650126,13.29537675,0.074893358,
216294,John Coltrane Quartet,1960,Jazz,1,263.5,0,1,0.365529289,0.5,6.647688374,0.074846678,
107247,Chuck Rainey,1960,Jazz,1,263.5,0,1,0.365529289,0.5,6.647688374,0.074846678,
123345,Claus Ogerman,1960,Jazz,1,263.5,0,1,0.365529289,0.5,6.647688374,0.074846678,
90389,Idris Muhammad,1960,Jazz,1,263.5,0,1,0.365529289,0.5,6.647688374,0.074846678,
106916,Chris Cagle,1990,Country,1,248.5,0,1,0.365529289,0.503028488,6.415096959,0.07482639,
203639,Johnny Rivers,1960,Pop/Rock,4,1098,0,1,0.365529289,0.509375602,13.29537675,0.074706742,
771792,Killswitch Engage,1990,Pop/Rock,4,1098,0,1,0.365529289,0.527271562,12.83019392,0.074625728,
768231,Ian Matthews,1960,Pop/Rock,4,1098,0,1,0.365529289,0.508331624,13.29537675,0.074553629,
118384,Comus,1960,Pop/Rock,4,1098,0,1,0.365529289,0.508042348,13.29537675,0.074511203,
647670,Gerald Albright,1980,Jazz,1,263.5,0,1,0.365529289,0.506249674,6.527957918,0.074417311,
124825,Cory Morrow,1990,Country,1,248.5,0,1,0.365529289,0.5,6.415096959,0.074375897,
267435,DiÃ³medes DÃ­az,1990,Country,1,248.5,0,1,0.365529289,0.5,6.415096959,0.074375897,
676818,Darryl Worley,1990,Country,1,248.5,0,1,0.365529289,0.5,6.415096959,0.074375897,
921289,Stuart Duncan,1990,Country,1,248.5,0,1,0.365529289,0.5,6.415096959,0.074375897,
340152,Ratt,1980,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.52384719,13.05591584,0.074281408,
321321,Lulu,1960,Pop/Rock,4,1098,0,1,0.365529289,0.505372714,13.29537675,0.074119665,
253408,White Lion,1980,Pop/Rock,4,1098,0,1,0.365529289,0.514479129,13.05591584,0.074096231,
193963,Warrant,1980,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.52124791,13.05591584,0.073912831,
519637,Brian Setzer,1980,Pop/Rock,4,1098,0,1,0.365529289,0.512552053,13.05591584,0.073818689,
122023,Cilla Black,1960,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.510282693,13.29537675,0.073685097,
178122,Filter,1990,Pop/Rock,4,1098,0,1,0.365529289,0.520511081,12.83019392,0.073668905,
575379,The Vaselines,1980,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.519065554,13.05591584,0.073603374,
933883,Al Stewart,1960,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.509585568,13.29537675,0.073584431,
424117,The Rippingtons,1980,Jazz,1,263.5,0,1,0.365529289,0.5,6.527957918,0.073498626,
255887,Level 42,1980,Pop/Rock,4,1098,0,1,0.365529289,0.510150232,13.05591584,0.073472775,
130036,"Crosby, Stills, Nash & Young",1960,Pop/Rock,4,1098,0,1,0.365529289,0.5,13.29537675,0.073331685,
805332,The Charlatans,1960,Pop/Rock,4,1098,0,1,0.365529289,0.5,13.29537675,0.073331685,
298764,Roxette,1980,Pop/Rock,4,1098,0,1,0.365529289,0.508871681,13.05591584,0.073288636,
784766,Clan of Xymox,1980,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.51620304,13.05591584,0.07319747,
36310,Shonen Knife,1980,Pop/Rock,4,1098,0,1,0.365529289,0.507676709,13.05591584,0.073116534,
50493,Soulfly,1990,Pop/Rock,4,1098,0,1,0.365529289,0.51646534,12.83019392,0.073096303,
491802,The Records,1970,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.520004517,12.94159901,0.073090886,
26023,The Apples in Stereo,1990,Pop/Rock,4,1098,0,1,0.365529289,0.515948857,12.83019392,0.073023204,
806168,Veruca Salt,1990,Pop/Rock,4,1098,0,1,0.365529289,0.515342386,12.83019392,0.07293737,
80443,The Headhunters,1970,Jazz,1,263.5,0,1,0.365529289,0.5,6.470799504,0.072855077,
331473,Ronnie Laws,1970,Jazz,1,263.5,0,1,0.365529289,0.5,6.470799504,0.072855077,
1913210,James Mason,1970,Jazz,1,263.5,0,1,0.365529289,0.5,6.470799504,0.072855077,
332536,Ronnie Foster,1970,Jazz,1,263.5,0,1,0.365529289,0.5,6.470799504,0.072855077,
521674,The Brecker Brothers,1970,Jazz,1,263.5,0,1,0.365529289,0.5,6.470799504,0.072855077,
190888,Jeff Lorber,1970,Jazz,1,263.5,0,1,0.365529289,0.5,6.470799504,0.072855077,
163577,Doug Kershaw,1950,Country,1,248.5,0,1,0.365529289,0.508476581,6.177944114,0.072840667,
32433,Texas,1980,Pop/Rock,4,1098,0,1,0.365529289,0.505123152,13.05591584,0.072748766,
419102,The Shins,1990,Pop/Rock,4,1098,0,1,0.365529289,0.513634801,12.83019392,0.072695692,
770007,King Diamond,1970,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.516722471,12.94159901,0.072629567,
803026,Government Issue,1980,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.511621996,13.05591584,0.072547879,
405522,The Mothers of Invention,1960,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.502251912,13.29537675,0.072525447,
758630,Better Than Ezra,1980,Pop/Rock,4,1098,0,1,0.365529289,0.503531835,13.05591584,0.072519581,
988655,Donna the Buffalo,1980,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.51139886,13.05591584,0.072516238,
70027,The Innocence Mission,1980,Pop/Rock,4,1098,0,1,0.365529289,0.503296999,13.05591584,0.07248576,
462110,The Reverend Horton Heat,1980,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.510505915,13.05591584,0.072389619,
99449,Cornelius,1990,Pop/Rock,4,1098,0,1,0.365529289,0.510542131,12.83019392,0.07225798,
520583,My Morning Jacket,1990,Pop/Rock,4,1098,0,1,0.365529289,0.510324509,12.83019392,0.07222718,
855952,Propagandhi,1980,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.52228841,13.05591584,0.072216349,
799771,Green River,1980,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.509026706,13.05591584,0.072179867,
181321,Graham Parker,1970,Pop/Rock,4,1098,0,1,0.365529289,0.505343124,12.94159901,0.072143185,
523661,Stonewall Jackson,1950,Country,1,248.5,0,1,0.365529289,0.503269014,6.177944114,0.072094669,
297955,The Rubinoos,1970,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.512376166,12.94159901,0.072018659,
786360,D.R.I.,1980,Pop/Rock,4,1098,0,1,0.365529289,0.5,13.05591584,0.07201092,
259561,Let's Active,1980,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.520351732,13.05591584,0.071948566,
121318,Chris Squire,1960,Pop/Rock,2,1359.5,0,0,0.534446645,0.527922308,9.401251056,0.071939997,
179126,David Gates,1960,Pop/Rock,2,1359.5,0,0,0.534446645,0.52676012,9.401251056,0.071781625,
899223,The Slackers,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.528088588,12.83019392,0.07175593,
164686,Ben Folds Five,1990,Pop/Rock,4,1098,0,1,0.365529289,0.506830512,12.83019392,0.071732668,
503283,Miracle Legion,1980,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.505482037,13.05591584,0.071677234,
6310,Semisonic,1990,Pop/Rock,4,1098,0,1,0.365529289,0.506354198,12.83019392,0.071665254,
630603,The Browns,1950,Country,1,248.5,0,1,0.365529289,0.5,6.177944114,0.071626374,
290414,Rose Maddox,1950,Country,1,248.5,0,1,0.365529289,0.5,6.177944114,0.071626374,
126903,Cindy Walker,1950,Country,1,248.5,0,1,0.365529289,0.5,6.177944114,0.071626374,
18137,Paul Motian,1950,Jazz,1,263.5,0,1,0.365529289,0.514739574,6.177944114,0.071608307,
1043986,Death,1970,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.509425455,12.94159901,0.071603912,
690456,Youth of Today,1990,Pop/Rock,4,1098,0,1,0.365529289,0.5058146,12.83019392,0.071588884,
414889,The Presidents of the United States of America,1990,Pop/Rock,4,1098,0,1,0.365529289,0.505776108,12.83019392,0.071583436,
51233,Bob Brookmeyer,1950,Jazz,1,263.5,0,1,0.365529289,0.514556162,6.177944114,0.071582792,
251604,Diamond Head,1980,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.51720402,13.05591584,0.071513335,
193342,Emperor,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.526221585,12.83019392,0.071502245,
761064,Blue Mitchell,1950,Jazz,1,263.5,0,1,0.365529289,0.513869835,6.177944114,0.071487313,
569644,Wizzard,1970,Pop/Rock,4,1098,0,1,0.365529289,0.5,12.94159901,0.071380396,
6563,Stan Levey,1950,Jazz,1,263.5,0,1,0.365529289,0.51212047,6.177944114,0.071243949,
943268,Camel,1970,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.519294105,12.94159901,0.071173632,
453041,Meshuggah,1980,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.513353991,13.05591584,0.070980995,
388198,Neurosis,1980,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.512430161,13.05591584,0.070853258,
421315,The Rezillos,1970,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.516119354,12.94159901,0.070738506,
955544,Daniel Lanois,1970,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.515277435,12.94159901,0.070623113,
948557,DNA,1980,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.510418639,13.05591584,0.070575126,
28002,Shinedown,2000,Pop/Rock,5,990,0,1,0.365529289,0.520351287,11.67307049,0.070564509,
683686,Willie Nile,1970,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.513538085,12.94159901,0.070384721,
36934,Sonny Clark,1950,Jazz,1,263.5,0,1,0.365529289,0.505728916,6.177944114,0.070354784,
660053,Grandaddy,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.51776921,12.83019392,0.070353748,
102781,Carl Perkins,1950,Jazz,1,263.5,0,1,0.365529289,0.505085464,6.177944114,0.07026527,
498961,'Til Tuesday,1980,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.50782316,13.05591584,0.070216252,
804431,Dropkick Murphys,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.515902788,12.83019392,0.070100141,
372322,Natalie Merchant,1980,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.506458323,13.05591584,0.070027537,
763601,The Gories,1980,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.50628899,13.05591584,0.070004123,
790078,Fad Gadget,1970,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.510394856,12.94159901,0.069953915,
296802,Lisa Loeb,1980,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.505741966,13.05591584,0.069928487,
8245,Spanky & Our Gang,1960,Pop/Rock,2,1359.5,0,0,0.534446645,0.512835648,9.401251056,0.069884137,
183139,David Sylvian,1970,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.509789614,12.94159901,0.069870961,
332852,Ronnie Hawkins,1950,Pop/Rock,4,1098,0,1,0.365529289,0.511736871,12.35588823,0.069749595,
792018,East 17,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.51234558,12.83019392,0.069616793,
761478,Laurindo Almeida,1950,Jazz,1,263.5,0,1,0.365529289,0.5,6.177944114,0.069557802,
337015,Ralph Burns,1950,Jazz,1,263.5,0,1,0.365529289,0.5,6.177944114,0.069557802,
883345,Red Mitchell,1950,Jazz,1,263.5,0,1,0.365529289,0.5,6.177944114,0.069557802,
491786,Thelonious Monk Quartet,1950,Jazz,1,263.5,0,1,0.365529289,0.5,6.177944114,0.069557802,
424302,Miles Davis Quintet,1950,Jazz,1,263.5,0,1,0.365529289,0.5,6.177944114,0.069557802,
142767,The Dave Brubeck Quartet,1950,Jazz,1,263.5,0,1,0.365529289,0.5,6.177944114,0.069557802,
926115,Acker Bilk,1950,Jazz,1,263.5,0,1,0.365529289,0.5,6.177944114,0.069557802,
300013,Urbie Green,1950,Jazz,1,263.5,0,1,0.365529289,0.5,6.177944114,0.069557802,
159791,Toots Thielemans,1950,Jazz,1,263.5,0,1,0.365529289,0.5,6.177944114,0.069557802,
47401,"Bernard ""Pretty"" Purdie",1950,Jazz,1,263.5,0,1,0.365529289,0.5,6.177944114,0.069557802,
238297,Delta 5,1970,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.507237433,12.94159901,0.069521163,
61637,Beulah,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.510449093,12.83019392,0.069359101,
847374,Jesse McCartney,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.509666085,12.83019392,0.069252707,
514563,Muse,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.509558892,12.83019392,0.069238141,
203695,Luscious Jackson,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.509195646,12.83019392,0.069188784,
94764,"Bonnie ""Prince"" Billy",1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.508605736,12.83019392,0.069108628,
615489,Bratmobile,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.508496711,12.83019392,0.069093814,
280960,Lone Justice,1980,Pop/Rock,2,1359.5,0,0,0.534446645,0.515385267,9.231926622,0.068966644,
257160,Jon Brion,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.507019623,12.83019392,0.068893109,
918600,The Style Council,1980,Pop/Rock,2,1359.5,0,0,0.534446645,0.512820718,9.231926622,0.068623467,
318085,Panic! At the Disco,2000,Pop/Rock,3,1221.5,0.058891518,0.058891518,0.517426314,0.512081028,9.041921523,0.068549011,
126048,The Fabulous Thunderbirds,1970,Pop/Rock,2,1359.5,0,0,0.534446645,0.516443129,9.151092418,0.068503095,
126782,Lambchop,1990,Pop/Rock,4,1098,0.143841036,1,0.350928764,0.503656002,12.83019392,0.068436065,
771419,King's X,1980,Pop/Rock,2,1359.5,0,0,0.534446645,0.511294762,9.231926622,0.06841927,
111963,Chris Whitley,1980,Pop/Rock,2,1359.5,0,0,0.534446645,0.509453297,9.231926622,0.068172853,
923801,The Young Rascals,1960,Pop/Rock,2,1359.5,0,0,0.534446645,0.5,9.401251056,0.068135023,
477001,Texas Tornados,1980,Pop/Rock,2,1359.5,0,0,0.534446645,0.507966888,9.231926622,0.067973948,
128141,Cranes,1980,Pop/Rock,2,1359.5,0,0,0.534446645,0.507190675,9.231926622,0.067870079,
845668,Phil Manzanera,1970,Pop/Rock,2,1359.5,0,0,0.534446645,0.511616499,9.151092418,0.067862872,
503460,Adele,2000,Pop/Rock,3,1221.5,0.058891518,0.058891518,0.517426314,0.504721403,9.041921523,0.067563825,
407986,Melissa Manchester,1970,Pop/Rock,2,1359.5,0,0,0.534446645,0.508802334,9.151092418,0.067489589,
241724,The Rockets,1970,Pop/Rock,2,1359.5,0,0,0.534446645,0.508757557,9.151092418,0.06748365,
101776,Jack Nitzsche,1950,Pop/Rock,4,1098,0.056633012,1,0.359889636,0.5,12.35588823,0.067098397,
178621,Ultra Vivid Scene,1980,Pop/Rock,2,1359.5,0,0,0.534446645,0.5,9.231926622,0.066907854,
42589,The Beta Band,1990,Pop/Rock,2,1359.5,0,0,0.534446645,0.50847468,9.072317124,0.066865532,
481461,Orleans,1970,Pop/Rock,2,1359.5,0,0,0.534446645,0.503051309,9.151092418,0.06672675,
80649,The Libertines,2000,Pop/Rock,5,990,0.223143551,1,0.342501106,0.521319959,11.67307049,0.066242062,
869708,Mel Lewis,1940,Jazz,1,263.5,0,1,0.365529289,0.529133629,5.438079309,0.064795191,
780005,LCD Soundsystem,2000,Pop/Rock,5,990,0.223143551,1,0.342501106,0.509095919,11.67307049,0.064688801,
290775,Sam Rivers,1940,Jazz,1,263.5,0,1,0.365529289,0.520299354,5.438079309,0.063713387,
171994,Joe South,1950,Pop/Rock,2,1359.5,0,0,0.534446645,0.500894454,8.736932354,0.063433686,
650525,George Morgan,1940,Country,1,248.5,0,1,0.365529289,0.5,5.438079309,0.063048466,
326096,Jerry Byrd,1940,Country,1,248.5,0,1,0.365529289,0.5,5.438079309,0.063048466,
11242,Sheb Wooley,1940,Country,1,248.5,0,1,0.365529289,0.5,5.438079309,0.063048466,
36537,Steve Howe,1960,Pop/Rock,3,1221.5,0,1,0.365529289,0.523144118,11.51413402,0.06299819,
252026,Junior Mance,1940,Jazz,1,263.5,0,1,0.365529289,0.513975435,5.438079309,0.06293899,
69348,Paul Desmond,1940,Jazz,1,263.5,0,1,0.365529289,0.51316131,5.438079309,0.062839297,
674310,Herb Ellis,1940,Jazz,1,263.5,0,1,0.365529289,0.512990839,5.438079309,0.062818421,
204968,Charlie Byrd,1940,Jazz,1,263.5,0,1,0.365529289,0.512990839,5.438079309,0.062818421,
82037,Ike Quebec,1940,Jazz,1,263.5,0,1,0.365529289,0.51120156,5.438079309,0.062599315,
861252,Carrie Underwood,2000,Country,1,248.5,0,1,0.365529289,0.515586376,5.220355825,0.062410911,
503242,Miranda Lambert,2000,Country,1,248.5,0,1,0.365529289,0.513320882,5.220355825,0.062136677,
125561,Cinderella,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.533278219,11.30675478,0.062049651,
143367,The Duprees,1960,R&B,1,410.5,0,1,0.365529289,0.516513352,6.647688374,0.061946647,
7230,Brian May,1960,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.522080562,11.51413402,0.061860913,
812239,Wade Bowen,2000,Country,1,248.5,0,1,0.365529289,0.510165485,5.220355825,0.061754721,
769486,Iced Earth,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.530648882,11.30675478,0.061743714,
768149,Billy Taylor,1940,Jazz,1,263.5,0,1,0.365529289,0.503703636,5.438079309,0.061681155,
255371,Leslie West,1960,Pop/Rock,3,1221.5,0,1,0.365529289,0.512150385,11.51413402,0.0616743,
318882,Jason Aldean,2000,Country,1,248.5,0,1,0.365529289,0.508419287,5.220355825,0.061543347,
494746,Another Bad Creation,1980,R&B,1,410.5,0,1,0.365529289,0.522460221,6.527957918,0.061531312,
299429,Possessed,1980,Pop/Rock,3,1221.5,0,1,0.365529289,0.519737397,11.30675478,0.061460684,
692251,The Youngbloods,1960,Pop/Rock,3,1221.5,0,1,0.365529289,0.509165315,11.51413402,0.061314831,
193802,Warne Marsh,1940,Jazz,1,263.5,0,1,0.365529289,0.5,5.438079309,0.061227625,
360956,Jimmy Giuffre,1940,Jazz,1,263.5,0,1,0.365529289,0.5,5.438079309,0.061227625,
568622,Alec Wilder,1940,Jazz,1,263.5,0,1,0.365529289,0.5,5.438079309,0.061227625,
199369,Cat Anderson,1940,Jazz,1,263.5,0,1,0.365529289,0.5,5.438079309,0.061227625,
101628,Charlie Ventura,1940,Jazz,1,263.5,0,1,0.365529289,0.5,5.438079309,0.061227625,
30664,Tex Beneke,1940,Jazz,1,263.5,0,1,0.365529289,0.5,5.438079309,0.061227625,
65094,Svend Asmussen,1940,Jazz,1,263.5,0,1,0.365529289,0.5,5.438079309,0.061227625,
28692,Terry Gibbs,1940,Jazz,1,263.5,0,1,0.365529289,0.5,5.438079309,0.061227625,
188202,Don Lamond,1940,Jazz,1,263.5,0,1,0.365529289,0.5,5.438079309,0.061227625,
145543,Eddie Safranski,1940,Jazz,1,263.5,0,1,0.365529289,0.5,5.438079309,0.061227625,
604924,Arthur Conley,1960,R&B,1,410.5,0,1,0.365529289,0.509853222,6.647688374,0.061147882,
1409777,Slim,1990,R&B,1,410.5,0,1,0.365529289,0.527749235,6.415096959,0.061079636,
1599476,Easton Corbin,2000,Country,1,248.5,0,1,0.365529289,0.504316975,5.220355825,0.061046768,
647834,George Thorogood,1970,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.529055684,11.20775351,0.061019336,
633079,Strawberry Alarm Clock,1960,Pop/Rock,3,1221.5,0,1,0.365529289,0.506186791,11.51413402,0.060956151,
782163,Jaheim,1990,R&B,1,410.5,0,1,0.365529289,0.526382328,6.415096959,0.060921435,
745568,Seven Mary Three,1990,Pop/Rock,3,1221.5,0,1,0.365529289,0.524109191,11.11127387,0.06090614,
128266,Country Joe & the Fish,1960,Pop/Rock,3,1221.5,0,1,0.365529289,0.505722822,11.51413402,0.060900279,
405142,Ray J,1990,R&B,1,410.5,0,1,0.365529289,0.52582263,6.415096959,0.060856658,
73682,Kelly Rowland,1990,R&B,1,410.5,0,1,0.365529289,0.525501098,6.415096959,0.060819445,
396154,Maxine Brown,1960,R&B,1,410.5,0,1,0.365529289,0.506780245,6.647688374,0.060779333,
354722,Rick Astley,1980,Pop/Rock,3,1221.5,0,1,0.365529289,0.513515907,11.30675478,0.060724972,
581713,Anthony Hamilton,1990,R&B,1,410.5,0,1,0.365529289,0.524249448,6.415096959,0.060674584,
26367,Skid Row,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.521342472,11.30675478,0.060660866,
852405,Rotary Connection,1960,R&B,1,410.5,0,1,0.365529289,0.505075318,6.647688374,0.060574857,
960874,Will Downing,1980,R&B,1,410.5,0,1,0.365529289,0.514291681,6.527957918,0.060569285,
1028746,Colt Ford,2000,Country,1,248.5,0,1,0.365529289,0.5,5.220355825,0.060524205,
796710,Freda Payne,1960,R&B,1,410.5,0,1,0.365529289,0.504574116,6.647688374,0.060514747,
771838,Immature,1990,R&B,1,410.5,0,1,0.365529289,0.522801634,6.415096959,0.06050702,
154417,Clutch,1990,Pop/Rock,3,1221.5,0,1,0.365529289,0.520362753,11.11127387,0.06047077,
674262,Mandrill,1960,R&B,1,410.5,0,1,0.365529289,0.503559833,6.647688374,0.060393102,
109414,Courtney Love,1980,Pop/Rock,3,1221.5,0,1,0.365529289,0.510516757,11.30675478,0.060370312,
467382,Michael Penn,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.518754849,11.30675478,0.060359783,
205520,Tullycraft,1990,Pop/Rock,3,1221.5,0,1,0.365529289,0.519097516,11.11127387,0.060323739,
754879,Angel Witch,1980,Pop/Rock,3,1221.5,0,1,0.365529289,0.510111857,11.30675478,0.060322431,
490554,The Posies,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.518348722,11.30675478,0.060312528,
898188,Mint Condition,1980,R&B,1,410.5,0,1,0.365529289,0.512019274,6.527957918,0.060301658,
387095,Reel Big Fish,1990,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.527132099,11.11127387,0.060274115,
807026,Lyres,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.518008607,11.30675478,0.060272954,
185155,Maceo Parker,1960,R&B,1,410.5,0,1,0.365529289,0.502550512,6.647688374,0.060272051,
545534,Cannibal Corpse,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.517901714,11.30675478,0.060260516,
623518,Brigitte Bardot,1960,Pop/Rock,3,1221.5,0,1,0.365529289,0.5,11.51413402,0.060211123,
923323,3 Doors Down,1990,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.525789649,11.11127387,0.060120614,
107249,Lakeside,1970,R&B,1,410.5,0,1,0.365529289,0.514822634,6.470799504,0.060100928,
616296,Ashlee Simpson,2000,Pop/Rock,4,1098,0,1,0.365529289,0.52172512,10.44071165,0.060088707,
595768,Motion City Soundtrack,1990,Pop/Rock,3,1221.5,0,1,0.365529289,0.516990639,11.11127387,0.060078901,
16361,Patty Duke,1960,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.506827892,11.51413402,0.060053637,
789064,Extreme,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.515817903,11.30675478,0.060018054,
810592,Machines of Loving Grace,1990,Pop/Rock,3,1221.5,0,1,0.365529289,0.516397416,11.11127387,0.060009963,
1498,All That Remains,1990,Pop/Rock,3,1221.5,0,1,0.365529289,0.516285674,11.11127387,0.059996978,
775406,Chris Cornell,1980,Pop/Rock,3,1221.5,0,1,0.365529289,0.50731624,11.30675478,0.05999184,
93849,Black Oak Arkansas,1970,Pop/Rock,3,1221.5,0,1,0.365529289,0.511583031,11.20775351,0.0599667,
750925,Shirley Ellis,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
663424,D.J. Rogers,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
829125,Loleatta Holloway,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
3056,P.P. Arnold,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
825168,The Jones Girls,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
502806,The Rivingtons,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
900349,The Soul Survivors,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
50520,Bettye Swann,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
60476,The Friends of Distinction,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
890724,The Originals,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
3161008,The Neptunes,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
850161,Jessie Hill,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
35697,Peaches & Herb,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
67900,The Foundations,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
90169,King Floyd,1960,R&B,1,410.5,0,1,0.365529289,0.5,6.647688374,0.059966163,
78741,The Connells,1980,Pop/Rock,3,1221.5,0,1,0.365529289,0.506830155,11.30675478,0.059934359,
793425,Feeder,1990,Pop/Rock,3,1221.5,0,1,0.365529289,0.51570985,11.11127387,0.059930062,
145086,The Easybeats,1960,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.505637798,11.51413402,0.059912623,
497236,Adina Howard,1990,R&B,1,410.5,0,1,0.365529289,0.517135789,6.415096959,0.059851277,
486645,The Plimsouls,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.514344627,11.30675478,0.059846631,
125822,Exodus,1980,Pop/Rock,3,1221.5,0,1,0.365529289,0.505976776,11.30675478,0.059833444,
201297,Foghat,1970,Pop/Rock,3,1221.5,0,1,0.365529289,0.510435674,11.20775351,0.059832209,
132710,Crime & the City Solution,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.513488424,11.30675478,0.059747007,
330453,Ralph Tresvant,1980,R&B,1,410.5,0,1,0.365529289,0.507287335,6.527957918,0.059744367,
15158,SisqÃ³,1990,R&B,1,410.5,0,1,0.365529289,0.516161759,6.415096959,0.059738547,
483848,The Vibrators,1970,Pop/Rock,3,1221.5,0,1,0.365529289,0.508851317,11.20775351,0.059646494,
193025,Gregory Abbott,1980,R&B,1,410.5,0,1,0.365529289,0.506200506,6.527957918,0.059616369,
367417,Martha Wash,1970,R&B,1,410.5,0,1,0.365529289,0.510321356,6.470799504,0.059575444,
592595,Thursday,1990,Pop/Rock,3,1221.5,0,1,0.365529289,0.512648837,11.11127387,0.059574345,
927373,Adolescents,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.511988896,11.30675478,0.059572529,
131038,Spoon,1990,Pop/Rock,3,1221.5,0,1,0.365529289,0.512210775,11.11127387,0.059523438,
242211,Saliva,1990,Pop/Rock,3,1221.5,0,1,0.365529289,0.511894438,11.11127387,0.059486677,
745318,Pale Saints,1980,Pop/Rock,3,1221.5,0.058891518,1,0.359661756,0.510999723,11.30675478,0.059457434,
